ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Player_Favorite;Player_Not_Favorite;Favorite_Wins;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37
49,0;Montreal;Rogers Masters;2015-08-15;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Murray A.;Tsonga J.W.;1;Murray A.;Tsonga J.W.;3,0;24,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,3;3,5;;;1,3;3,4;1,35;3,57;7840,0;1475,0;;;1,3;3,5;;;1,35;3,65;1,32;3,4;;;;
49,0;Montreal;Rogers Masters;2015-08-15;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Nishikori K.;Nadal R.;1;Nishikori K.;Nadal R.;4,0;9,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,8;2,0;;;1,8;1,92;1,86;2,07;6025,0;3500,0;;;1,91;1,91;;;1,91;2,1;1,82;1,98;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-16;Masters 1000;Outdoor;Hard;1st Round;3,0;Thiem D.;Klizan M.;0;Klizan M.;Thiem D.;39,0;18,0;7,0;6,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,75;1,4;;;3,0;1,38;3,44;1,36;1100,0;1655,0;;;2,75;1,4;;;3,44;1,4;3,11;1,35;;;;
49,0;Montreal;Rogers Masters;2015-08-16;Masters 1000;Outdoor;Hard;The Final;3,0;Djokovic N.;Murray A.;0;Murray A.;Djokovic N.;3,0;1,0;6,0;4,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,75;1,44;;;2,75;1,42;2,98;1,46;7840,0;13755,0;;;3,0;1,4;;;4,0;1,49;2,78;1,44;;;;
49,0;Montreal;Rogers Masters;2015-08-16;Masters 1000;Outdoor;Hard;Semifinals;3,0;Murray A.;Nishikori K.;1;Murray A.;Nishikori K.;3,0;4,0;6,0;3,0;6,0;0,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,2;;;1,65;2,15;1,73;2,26;7840,0;6025,0;;;1,62;2,25;;;1,73;2,35;1,66;2,22;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-17;Masters 1000;Outdoor;Hard;1st Round;3,0;Bellucci T.;Vesely J.;1;Bellucci T.;Vesely J.;33,0;45,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,1;;;1,62;2,25;1,68;2,34;1170,0;970,0;;;1,73;2,0;;;1,73;2,34;1,65;2,2;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-17;Masters 1000;Outdoor;Hard;1st Round;3,0;Simon G.;Karlovic I.;0;Karlovic I.;Simon G.;21,0;11,0;6,0;4,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,25;1,57;;;2,2;1,65;2,2;1,75;1575,0;2765,0;;;2,2;1,62;;;2,25;1,78;2,12;1,7;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-17;Masters 1000;Outdoor;Hard;1st Round;3,0;Goffin D.;Lu Y.H.;1;Goffin D.;Lu Y.H.;14,0;88,0;5,0;7,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,28;3,5;;;1,33;3,1;1,31;3,79;2090,0;569,0;;;1,3;3,4;;;1,35;3,8;1,3;3,47;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-17;Masters 1000;Outdoor;Hard;1st Round;3,0;Troicki V.;Fish M.;0;Fish M.;Troicki V.;87,0;20,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;5,5;1,14;;;5,0;1,16;5,24;1,2;671,0;1594,0;;;4,5;1,17;;;5,75;1,2;5,08;1,16;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-17;Masters 1000;Outdoor;Hard;1st Round;3,0;Tomic B.;Stakhovsky S.;1;Tomic B.;Stakhovsky S.;24,0;60,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,0;;;1,25;3,75;1,31;3,79;1465,0;814,0;;;1,29;3,5;;;1,31;4,0;1,26;3,71;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-17;Masters 1000;Outdoor;Hard;1st Round;3,0;Seppi A.;Mannarino A.;1;Seppi A.;Mannarino A.;25,0;32,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,1;1,66;;;2,05;1,72;2,09;1,83;1430,0;1175,0;;;2,0;1,73;;;2,13;1,85;2,03;1,76;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-17;Masters 1000;Outdoor;Hard;1st Round;3,0;Muller G.;Paire B.;0;Paire B.;Muller G.;42,0;41,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,62;1,44;;;2,5;1,48;2,8;1,5;1000,0;1015,0;;;2,62;1,44;;;2,8;1,5;2,68;1,45;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-17;Masters 1000;Outdoor;Hard;1st Round;3,0;Pospisil V.;Kudla D.;1;Pospisil V.;Kudla D.;47,0;78,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,44;2,62;;;1,45;2,6;1,5;2,8;950,0;655,0;;;1,5;2,5;;;1,56;2,8;1,48;2,61;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-17;Masters 1000;Outdoor;Hard;1st Round;3,0;Monfils G.;Janowicz J.;0;Janowicz J.;Monfils G.;52,0;16,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;4,0;1,22;;;3,75;1,25;4,15;1,28;850,0;1930,0;;;3,4;1,3;;;4,15;1,3;3,82;1,25;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-17;Masters 1000;Outdoor;Hard;1st Round;3,0;Kohlschreiber P.;Sousa J.;0;Sousa J.;Kohlschreiber P.;44,0;28,0;6,0;2,0;6,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;3,75;1,25;;;3,5;1,25;4,14;1,28;986,0;1265,0;;;3,5;1,29;;;4,14;1,31;3,69;1,27;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-17;Masters 1000;Outdoor;Hard;1st Round;3,0;Dimitrov G.;Rosol L.;1;Dimitrov G.;Rosol L.;17,0;57,0;6,0;2,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,22;4,0;;;1,2;4,0;1,29;3,97;1690,0;822,0;;;1,25;3,75;;;1,29;4,25;1,24;3,9;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;2nd Round;3,0;Dimitrov G.;Pospisil V.;1;Dimitrov G.;Pospisil V.;17,0;47,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2,75;;;1,45;2,6;1,51;2,75;1690,0;950,0;;;1,4;2,75;;;1,51;2,8;1,45;2,69;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;2nd Round;3,0;Cilic M.;Sousa J.;1;Cilic M.;Sousa J.;9,0;44,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,18;4,5;;;1,18;4,3;1,26;4,38;3505,0;986,0;;;1,2;4,33;;;1,26;5,0;1,19;4,57;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Fognini F.;Kokkinakis T.;0;Kokkinakis T.;Fognini F.;79,0;31,0;4,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,61;2,2;;;1,7;2,05;1,72;2,25;651,0;1200,0;;;1,73;2,0;;;1,79;2,25;1,7;2,12;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Sock J.;Fratangelo B.;1;Sock J.;Fratangelo B.;30,0;106,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;1,18;4,3;1,21;5,12;1205,0;506,0;;;1,17;4,5;;;1,21;5,5;1,17;4,77;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Coric B.;Zverev A.;1;Coric B.;Zverev A.;38,0;85,0;7,0;5,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,2;1,61;;;2,2;1,62;2,4;1,65;1101,0;607,0;;;2,1;1,67;;;2,5;1,67;2,25;1,62;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Anderson K.;Mayer L.;1;Anderson K.;Mayer L.;15,0;35,0;7,0;6,0;3,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;1,4;2,75;;;1,42;2,8;1,48;2,88;1955,0;1150,0;;;1,4;2,75;;;1,48;3,0;1,43;2,76;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Robredo T.;Andujar P.;1;Robredo T.;Andujar P.;26,0;46,0;3,0;6,0;6,0;3,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;1,36;3,0;;;1,35;3,0;1,37;3,38;1360,0;955,0;;;1,4;2,75;;;1,41;3,38;1,36;3,05;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Bautista R.;Cuevas P.;1;Bautista R.;Cuevas P.;22,0;36,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;1,2;4,3;1,22;4,85;1555,0;1135,0;;;1,2;4,33;;;1,22;5,0;1,19;4,58;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Isner J.;Querrey S.;0;Querrey S.;Isner J.;34,0;12,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,37;1,53;;;2,3;1,6;2,53;1,59;1165,0;2270,0;;;2,25;1,57;;;2,55;1,62;2,39;1,56;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Gasquet R.;Kyrgios N.;1;Gasquet R.;Kyrgios N.;13,0;37,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,53;2,37;;;1,62;2,2;1,65;2,4;2105,0;1110,0;;;1,62;2,2;;;1,65;2,42;1,6;2,3;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Raonic M.;Lopez F.;0;Lopez F.;Raonic M.;23,0;10,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,4;1,3;;;3,2;1,3;3,56;1,34;1530,0;2925,0;;;3,5;1,29;;;3,56;1,36;3,31;1,32;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Chardy J.;Ram R.;1;Chardy J.;Ram R.;27,0;87,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,5;;;1,28;3,5;1,34;3,56;1275,0;570,0;;;1,29;3,5;;;1,34;3,87;1,3;3,47;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Mahut N.;Donaldson J.;0;Donaldson J.;Mahut N.;153,0;65,0;7,0;5,0;6,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;2,37;1,53;;;2,4;1,52;2,57;1,57;344,0;752,0;;;2,38;1,53;;;2,72;1,62;2,48;1,52;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;1st Round;3,0;Tsonga J.W.;Verdasco F.;0;Verdasco F.;Tsonga J.W.;43,0;19,0;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;4,0;1,22;;;3,75;1,25;3,81;1,31;995,0;1645,0;;;4,0;1,22;;;4,0;1,34;3,7;1,27;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-18;Masters 1000;Outdoor;Hard;2nd Round;3,0;Tomic B.;Dolgopolov O.;0;Dolgopolov O.;Tomic B.;66,0;24,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,2;1,61;;;2,2;1,65;2,34;1,68;750,0;1465,0;;;2,1;1,67;;;2,4;1,8;2,22;1,65;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-19;Masters 1000;Outdoor;Hard;2nd Round;3,0;Federer R.;Bautista R.;1;Federer R.;Bautista R.;3,0;22,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,08;8,0;;;1,08;7,5;1,07;10,98;8065,0;1555,0;;;1,08;7,0;;;1,1;11,0;1,07;7,92;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-19;Masters 1000;Outdoor;Hard;2nd Round;3,0;Berdych T.;Bellucci T.;1;Berdych T.;Bellucci T.;6,0;33,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,18;4,5;;;1,18;4,5;1,24;4,54;5140,0;1170,0;;;1,17;4,5;;;1,25;4,75;1,21;4,34;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-19;Masters 1000;Outdoor;Hard;2nd Round;3,0;Karlovic I.;Klizan M.;1;Karlovic I.;Klizan M.;21,0;39,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;1,28;3,4;1,35;3,51;1575,0;1100,0;;;1,29;3,5;;;1,35;3,75;1,3;3,46;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-19;Masters 1000;Outdoor;Hard;2nd Round;3,0;Gasquet R.;Kokkinakis T.;1;Gasquet R.;Kokkinakis T.;13,0;79,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,2;4,33;;;1,18;4,3;1,18;5,65;2105,0;651,0;;;1,22;4,0;;;1,22;5,65;1,18;4,71;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-19;Masters 1000;Outdoor;Hard;2nd Round;3,0;Janowicz J.;Donaldson J.;1;Janowicz J.;Donaldson J.;52,0;153,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,36;3,0;;;1,4;2,8;1,47;2,9;850,0;344,0;;;1,4;2,75;;;1,47;3,1;1,39;2,9;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-19;Masters 1000;Outdoor;Hard;2nd Round;3,0;Goffin D.;Verdasco F.;1;Goffin D.;Verdasco F.;14,0;43,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,5;2,5;;;1,5;2,45;1,66;2,37;2090,0;995,0;;;1,53;2,38;;;1,69;2,5;1,58;2,35;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-19;Masters 1000;Outdoor;Hard;2nd Round;3,0;Robredo T.;Querrey S.;1;Robredo T.;Querrey S.;26,0;34,0;6,0;1,0;5,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,83;1,83;;;1,88;1,88;2,11;1,81;1360,0;1165,0;;;1,83;1,83;;;2,11;1,9;1,93;1,83;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-19;Masters 1000;Outdoor;Hard;2nd Round;3,0;Anderson K.;Sock J.;1;Anderson K.;Sock J.;15,0;30,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,8;1,9;;;1,75;2,0;1,81;2,12;1955,0;1205,0;;;1,83;1,83;;;1,9;2,12;1,78;2,0;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-19;Masters 1000;Outdoor;Hard;2nd Round;3,0;Djokovic N.;Paire B.;1;Djokovic N.;Paire B.;1,0;42,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,03;15,0;;;1,02;11,0;1,05;13,89;14265,0;1000,0;;;1,03;10,0;;;1,05;15,75;1,03;11,91;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-19;Masters 1000;Outdoor;Hard;2nd Round;3,0;Wawrinka S.;Coric B.;1;Wawrinka S.;Coric B.;5,0;38,0;3,0;6,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,22;4,0;;;1,22;3,75;1,25;4,46;5575,0;1101,0;;;1,22;4,0;;;1,27;4,61;1,23;4,07;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-20;Masters 1000;Outdoor;Hard;2nd Round;3,0;Murray A.;Fish M.;1;Murray A.;Fish M.;2,0;87,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,06;10,0;;;1,05;8,75;1,06;12,98;8660,0;671,0;;;1,04;9,0;;;1,06;14,0;1,05;10,7;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-20;Masters 1000;Outdoor;Hard;2nd Round;3,0;Lopez F.;Seppi A.;1;Lopez F.;Seppi A.;23,0;25,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,8;1,9;;;1,8;1,92;1,87;2,04;1530,0;1430,0;;;1,8;1,91;;;1,87;2,1;1,81;1,98;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-20;Masters 1000;Outdoor;Hard;3rd Round;3,0;Cilic M.;Gasquet R.;0;Gasquet R.;Cilic M.;13,0;9,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,1;;;1,7;2,1;1,76;2,22;2105,0;3505,0;;;1,73;2,1;;;1,76;2,22;1,71;2,12;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-20;Masters 1000;Outdoor;Hard;3rd Round;3,0;Berdych T.;Robredo T.;1;Berdych T.;Robredo T.;6,0;26,0;6,0;0,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;1,28;3,5;1,28;4,14;5140,0;1360,0;;;1,3;3,5;;;1,3;4,14;1,27;3,69;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-20;Masters 1000;Outdoor;Hard;3rd Round;3,0;Djokovic N.;Goffin D.;1;Djokovic N.;Goffin D.;1,0;14,0;6,0;4,0;2,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,06;10,0;;;1,07;8,0;1,08;10,67;14265,0;2090,0;;;1,06;9,0;;;1,08;11,0;1,06;9,07;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-20;Masters 1000;Outdoor;Hard;3rd Round;3,0;Wawrinka S.;Karlovic I.;1;Wawrinka S.;Karlovic I.;5,0;21,0;6,0;7,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,5;2,5;;;1,55;2,35;1,61;2,51;5575,0;1575,0;;;1,53;2,5;;;1,61;2,6;1,54;2,46;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-20;Masters 1000;Outdoor;Hard;3rd Round;3,0;Janowicz J.;Dolgopolov O.;0;Dolgopolov O.;Janowicz J.;66,0;52,0;6,0;3,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,36;3,0;;;1,38;3,0;1,38;3,41;750,0;850,0;;;1,4;3,0;;;1,4;3,41;1,36;3,11;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-20;Masters 1000;Outdoor;Hard;2nd Round;3,0;Nadal R.;Chardy J.;1;Nadal R.;Chardy J.;8,0;27,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;1,22;4,0;1,29;4,02;3680,0;1275,0;;;1,25;3,75;;;1,31;4,4;1,25;3,87;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-21;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Djokovic N.;Wawrinka S.;1;Djokovic N.;Wawrinka S.;1,0;5,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;4,0;;;1,25;3,75;1,31;3,88;14265,0;5575,0;;;1,25;4,0;;;1,31;4,15;1,27;3,77;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-21;Masters 1000;Outdoor;Hard;3rd Round;3,0;Nadal R.;Lopez F.;0;Lopez F.;Nadal R.;23,0;8,0;5,0;7,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;3,75;1,25;;;3,75;1,25;4,76;1,24;1530,0;3680,0;;;4,0;1,25;;;4,76;1,26;4,07;1,23;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-21;Masters 1000;Outdoor;Hard;3rd Round;3,0;Murray A.;Dimitrov G.;1;Murray A.;Dimitrov G.;2,0;17,0;4,0;6,0;7,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;1,25;3,75;;;1,25;3,75;1,24;4,72;8660,0;1690,0;;;1,25;4,0;;;1,3;4,95;1,24;3,99;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-21;Masters 1000;Outdoor;Hard;3rd Round;3,0;Federer R.;Anderson K.;1;Federer R.;Anderson K.;3,0;15,0;6,0;1,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,1;7,0;;;1,11;6,0;1,14;6,92;8065,0;1955,0;;;1,1;7,0;;;1,14;7,0;1,11;6,41;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-21;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Berdych T.;Dolgopolov O.;0;Dolgopolov O.;Berdych T.;66,0;6,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;4,33;1,22;;;3,75;1,25;4,26;1,27;750,0;5140,0;;;4,0;1,25;;;4,45;1,29;3,89;1,25;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-21;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Murray A.;Gasquet R.;1;Murray A.;Gasquet R.;2,0;13,0;4,0;6,0;6,0;1,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,36;3,2;;;1,4;2,9;1,34;3,65;8660,0;2105,0;;;1,4;3,0;;;1,44;3,65;1,36;3,12;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-22;Masters 1000;Outdoor;Hard;Semifinals;3,0;Murray A.;Federer R.;0;Federer R.;Murray A.;3,0;2,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,57;2,37;;;1,52;2,45;1,62;2,48;8065,0;8660,0;;;1,57;2,38;;;1,65;2,51;1,57;2,4;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-22;Masters 1000;Outdoor;Hard;Semifinals;3,0;Djokovic N.;Dolgopolov O.;1;Djokovic N.;Dolgopolov O.;1,0;66,0;4,0;6,0;7,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,1;7,0;;;1,11;6,0;1,13;7,47;14265,0;750,0;;;1,1;7,0;;;1,13;7,97;1,11;6,69;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-22;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Federer R.;Lopez F.;1;Federer R.;Lopez F.;3,0;23,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,06;10,0;;;1,06;8,5;1,07;11,59;8065,0;1530,0;;;1,08;8,0;;;1,08;12,85;1,06;9,43;;;;
50,0;Cincinnati;Western & Southern Financial Group Masters;2015-08-23;Masters 1000;Outdoor;Hard;The Final;3,0;Djokovic N.;Federer R.;0;Federer R.;Djokovic N.;3,0;1,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,9;1,9;;;1,9;1,85;1,88;2,04;8065,0;14265,0;;;2,0;1,8;;;2,0;2,04;1,88;1,92;;;;
59,0;Shanghai;Shanghai Masters;2015-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Tomic B.;Verdasco F.;1;Tomic B.;Verdasco F.;20,0;42,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,85;2,07;;;1,8;1,91;1,83;1,83;1585,0;1040,0;;;1,82;1,9;;;1,91;2,07;1,84;1,93;;;;
59,0;Shanghai;Shanghai Masters;2015-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Dolgopolov O.;Coric B.;0;Coric B.;Dolgopolov O.;40,0;37,0;6,0;3,0;1,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,0;1,72;;;1,92;1,8;2,07;1,85;1051,0;1135,0;;;2,0;1,73;;;2,2;1,85;2,03;1,76;;;;
59,0;Shanghai;Shanghai Masters;2015-10-12;Masters 1000;Outdoor;Hard;1st Round;3,0;Klizan M.;Zhang Ze;1;Klizan M.;Zhang Ze;44,0;182,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,33;3,25;;;1,38;3,0;1,46;2,95;990,0;275,0;;;1,36;3,0;;;1,46;3,3;1,37;3,03;;;;
59,0;Shanghai;Shanghai Masters;2015-10-12;Masters 1000;Outdoor;Hard;1st Round;3,0;Kyrgios N.;Haider-Maurer A.;1;Kyrgios N.;Haider-Maurer A.;32,0;60,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;1,18;4,3;1,18;5,61;1215,0;785,0;;;1,17;4,5;;;1,2;5,79;1,17;4,91;;;;
59,0;Shanghai;Shanghai Masters;2015-10-12;Masters 1000;Outdoor;Hard;1st Round;3,0;Bautista R.;Garcia-Lopez G.;1;Bautista R.;Garcia-Lopez G.;23,0;28,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2,75;;;1,5;2,5;1,56;2,62;1510,0;1420,0;;;1,4;2,75;;;1,56;2,75;1,49;2,56;;;;
59,0;Shanghai;Shanghai Masters;2015-10-12;Masters 1000;Outdoor;Hard;1st Round;3,0;Seppi A.;Johnson S.;0;Johnson S.;Seppi A.;47,0;27,0;4,0;6,0;6,0;1,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,83;1,83;;;1,8;1,92;1,93;1,98;915,0;1440,0;;;1,83;1,83;;;1,97;1,98;1,86;1,9;;;;
