ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Calatrava A.;Boutter J.;52,0;62,0;2,0;6,0;7,0;5,0;6,0;3,0;;;;;2,0;1,0;Completed;1,55;2,3;1,55;2,1;1,5;2,1;1,615;2,2;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Coria G.;Vinciguerra A.;41,0;50,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,6;2,2;1,7;1,85;;;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Costa A.;Hrbaty D.;36,0;13,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,3;1,55;2,1;1,55;2,0;1,55;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;di Pasquale A.;Safin M.;67,0;1,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;2,75;1,4;2,4;1,42;2,3;1,4;2,75;1,4;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Enqvist T.;Schuettler R.;14,0;45,0;6,0;2,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,53;2,35;1,4;2,45;1,4;2,3;1,4;2,75;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Federer R.;Chang M.;22,0;33,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,36;2,9;1,5;2,2;1,45;2,2;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Ferrero J.C.;Bruguera S.;9,0;68,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,26;3,5;1,3;2,85;1,3;2,7;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Gaudio G.;Levy H.;26,0;49,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,25;3,5;1,27;3,0;1,25;3,0;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Golmard J.;Clement A.;63,0;11,0;6,0;7,0;6,0;1,0;7,0;6,0;;;;;2,0;1,0;Completed;2,25;1,57;2,0;1,6;2,0;1,55;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Grosjean S.;Clavet F.;15,0;34,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,6;2,2;1,65;1,95;1,6;1,9;1,571;2,25;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Gustafsson M.;Corretja A.;76,0;10,0;6,0;7,0;6,0;2,0;6,0;2,0;;;;;2,0;1,0;Completed;2,9;1,36;2,8;1,3;2,7;1,3;;;;;;;;;;;;;;;;;;;;;;
24,0;Monte Carlo;Monte Carlo Masters;16/04/01;Masters;Outdoor;Clay;1st Round;3,0;Haas T.;Mirnyi M.;23,0;40,0;6,0;0,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,5;2,45;1,45;2,3;1,45;2,2;;;;;;;;;;;;;;;;;;;;;;
