ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;Unnamed: 34;Unnamed: 35;EXW;EXL;PSW;PSL;Unnamed: 36;Unnamed: 37;WPts;LPts;UBW;UBL;LBW;LBL
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Grosjean S.;Ginepri R.;23,0;15,0;7,0;5,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,4;2,95;;;;;;;1,39;2.75;;;1,4;2,85;1,415;3,21;;;1270,0;1480,0;1,36;3,0;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Soderling R.;Haas T.;54,0;24,0;6,0;2,0;2,0;1,0;;;;;;;1,0;0,0;Retired;2,85;1,42;;;;;;;2,62;1.44;;;2,53;1,48;3,25;1,408;;;700,0;1270,0;2,5;1,5;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Volandri F.;Pashanski B.;52,0;62,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,25;4,0;;;;;;;1,25;3.75;;;1,21;4,06;1,274;4,35;;;706,0;642,0;1,25;3,75;;
29,0;Hamburg;Hamburg TMS;16/05/06;Masters;Outdoor;Clay;1st Round;3,0;Acasuso J.;Greul S.;30,0;90,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,28;3,65;;;;;;;1,22;4.0;;;1,25;3,75;1,323;3,8;;;940,0;445,0;1,26;3,75;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Robredo T.;Serra F.;12,0;44,0;3,0;6,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;1,45;2,75;;;;;;;1,39;2.75;;;1,4;2,85;1,402;3,29;;;1560,0;802,0;1,44;2,7;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Stepanek R.;Phau B.;16,0;65,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,3;3,5;;;;;;;1,25;3.75;;;1,28;3,46;1,328;3,75;;;1460,0;608,0;1,3;3,35;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Nieminen J.;Rochus C.;17,0;69,0;6,0;1,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,48;2,65;;;;;;;1,36;3.0;;;1,4;2,85;1,429;3,13;;;1450,0;595,0;1,4;2,82;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Davydenko N.;Seppi A.;6,0;70,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,3;3,5;;;;;;;1,33;3.25;;;1,28;3,46;1,307;3,96;;;2345,0;578,0;1,25;3,25;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Mathieu P.H.;Vliegen K.;38,0;41,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,9;1,9;;;;;;;1,8;1.9;;;2,0;1,75;2,05;1,87;;;860,0;837,0;1,94;1,82;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Soderling R.;Monaco J.;54,0;130,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,81;2,0;;;;;;;1,66;2.1;;;1,65;2,1;1,847;2,08;;;700,0;328,0;1,75;2,05;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Simon G.;Gaudio G.;53,0;9,0;6,0;4,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,6;1,5;;;;;;;3,0;1.36;;;2,6;1,45;3,12;1,431;;;703,0;1730,0;2,78;1,42;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Ferrer D.;Saretta F.;20,0;101,0;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,33;3,3;;;;;;;1,28;3.5;;;1,35;3,1;1,286;4,2;;;1385,0;408,0;1,3;3,35;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Mirnyi M.;Kiefer N.;59,0;11,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;3,1;1,37;;;;;;;3,0;1.36;;;3,22;1,32;3,63;1,353;;;665,0;1560,0;3,0;1,36;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Ferrero J.C.;Schuettler R.;28,0;77,0;6,0;3,0;3,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;1,18;4,85;;;;;;;1,16;4.5;;;1,15;5,2;1,208;5,4;;;1110,0;538,0;1,2;4,3;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Gonzalez F.;Hrbaty D.;8,0;25,0;6,0;7,0;6,0;1,0;6,0;3,0;;;;;2,0;1,0;Completed;1,3;3,5;;;;;;;1,25;3.75;;;1,28;3,46;1,256;4,51;;;1730,0;1230,0;1,3;3,35;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Verdasco F.;Djokovic N.;34,0;71,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,67;2,2;;;;;;;1,72;2.0;;;1,6;2,3;1,758;2,22;;;895,0;577,0;1,65;2,18;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Ancic M.;Garcia-Lopez G.;13,0;105,0;3,0;6,0;6,0;4,0;6,0;0,0;;;;;2,0;1,0;Completed;1,7;2,15;;;;;;;1,61;2.2;;;1,7;2,1;1,847;2,08;;;1505,0;404,0;1,67;2,14;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Grosjean S.;Volandri F.;23,0;52,0;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,55;1,5;;;;;;;2,75;1.39;;;2,53;1,48;2,85;1,488;;;1270,0;706,0;2,55;1,48;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Blake J.;Murray A.;7,0;46,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,77;2,05;;;;;;;1,72;2.0;;;1,65;2,15;1,654;2,43;;;1865,0;797,0;1,66;2,15;;
29,0;Hamburg;Hamburg TMS;17/05/06;Masters;Outdoor;Clay;2nd Round;3,0;Acasuso J.;Ljubicic I.;30,0;5,0;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,67;2,2;;;;;;;1,72;2.0;;;1,65;2,15;1,735;2,26;;;940,0;2635,0;1,7;2,1;;
29,0;Hamburg;Hamburg TMS;18/05/06;Masters;Outdoor;Clay;3rd Round;3,0;Ferrer D.;Ferrero J.C.;20,0;28,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,57;2,4;;;;;;;1,61;2.2;;;1,7;2,08;1,633;2,48;;;1385,0;1110,0;1,53;2,43;;
29,0;Hamburg;Hamburg TMS;18/05/06;Masters;Outdoor;Clay;3rd Round;3,0;Stepanek R.;Soderling R.;16,0;54,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,65;2,25;;;;;;;1,53;2.37;;;1,55;2,4;1,709;2,31;;;1460,0;700,0;1,7;2,1;;
29,0;Hamburg;Hamburg TMS;18/05/06;Masters;Outdoor;Clay;3rd Round;3,0;Mirnyi M.;Simon G.;59,0;53,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,75;1,45;;;;;;;2,75;1.39;;;2,6;1,45;3,1;1,435;;;665,0;703,0;2,62;1,46;;
29,0;Hamburg;Hamburg TMS;18/05/06;Masters;Outdoor;Clay;3rd Round;3,0;Ancic M.;Blake J.;13,0;7,0;4,0;6,0;7,0;5,0;7,0;6,0;;;;;2,0;1,0;Completed;2,1;1,73;;;;;;;2,1;1.66;;;2,15;1,65;2,3;1,714;;;1505,0;1865,0;2,28;1,6;;
29,0;Hamburg;Hamburg TMS;18/05/06;Masters;Outdoor;Clay;3rd Round;3,0;Acasuso J.;Grosjean S.;30,0;23,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,41;2,9;;;;;;;1,3;3.39;;;1,42;2,75;1,388;3,38;;;940,0;1270,0;1,35;3,1;;
29,0;Hamburg;Hamburg TMS;18/05/06;Masters;Outdoor;Clay;3rd Round;3,0;Robredo T.;Mathieu P.H.;12,0;38,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,6;2,35;;;;;;;1,53;2.37;;;1,65;2,15;1,671;2,39;;;1560,0;860,0;1,58;2,3;;
29,0;Hamburg;Hamburg TMS;18/05/06;Masters;Outdoor;Clay;3rd Round;3,0;Verdasco F.;Gonzalez F.;34,0;8,0;3,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;2,95;1,4;;;;;;;3,25;1.33;;;2,85;1,4;3,34;1,394;;;895,0;1730,0;3,0;1,37;;
29,0;Hamburg;Hamburg TMS;18/05/06;Masters;Outdoor;Clay;3rd Round;3,0;Davydenko N.;Nieminen J.;6,0;17,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,65;2,25;;;;;;;1,61;2.2;;;1,65;2,15;1,69;2,35;;;2345,0;1450,0;1,65;2,15;;
29,0;Hamburg;Hamburg TMS;19/05/06;Masters;Outdoor;Clay;Quarterfinals;3,0;Stepanek R.;Mirnyi M.;16,0;59,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,45;2,75;;;;;;;1,33;3.25;;;1,45;2,6;1,455;3,0;;;1460,0;665,0;1,35;3,08;;
29,0;Hamburg;Hamburg TMS;19/05/06;Masters;Outdoor;Clay;Quarterfinals;3,0;Acasuso J.;Verdasco F.;30,0;34,0;6,0;1,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;1,45;2,75;;;;;;;1,39;2.75;;;1,55;2,35;1,503;2,86;;;940,0;895,0;1,45;2,65;;
29,0;Hamburg;Hamburg TMS;19/05/06;Masters;Outdoor;Clay;Quarterfinals;3,0;Ancic M.;Davydenko N.;13,0;6,0;5,0;7,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;3,65;1,28;;;;;;;3,4;1.3;;;3,9;1,25;3,9;1,313;;;1505,0;2345,0;3,4;1,29;;
29,0;Hamburg;Hamburg TMS;19/05/06;Masters;Outdoor;Clay;Quarterfinals;3,0;Robredo T.;Ferrer D.;12,0;20,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,0;1,81;;;;;;;1,83;1.83;;;1,9;1,85;2,19;1,775;;;1560,0;1385,0;2,02;1,75;;
29,0;Hamburg;Hamburg TMS;20/05/06;Masters;Outdoor;Clay;Semifinals;3,0;Stepanek R.;Acasuso J.;16,0;30,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,65;1,48;;;;;;;2,25;1.57;;;2,45;1,5;2,68;1,562;;;1460,0;940,0;2,34;1,57;;
29,0;Hamburg;Hamburg TMS;20/05/06;Masters;Outdoor;Clay;Semifinals;3,0;Robredo T.;Ancic M.;12,0;13,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,45;2,75;;;;;;;1,5;2.5;;;1,45;2,6;1,467;2,94;;;1560,0;1505,0;1,48;2,57;;
29,0;Hamburg;Hamburg TMS;21/05/06;Masters;Outdoor;Clay;The Final;5,0;Robredo T.;Stepanek R.;12,0;16,0;6,0;1,0;6,0;3,0;6,0;3,0;;;;;3,0;0,0;Completed;1,4;2,95;;;;;;;1,44;2.75;;;1,42;2,75;1,413;3,22;;;1560,0;1460,0;1,4;2,9;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Clement A.;Stepanek R.;50,0;29,0;6,0;3,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;2,6;1,48;;;;;;;2,75;1.4;;;2,6;1,45;3,05;1,444;;;720,0;955,0;2,5;1,5;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Almagro N.;Verkerk M.;52,0;779,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,05;9,0;;;;;;;1,06;8.0;;;;;1,083;11,0;;;700,0;16,0;1,05;10,0;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Simon G.;Gicquel M.;54,0;41,0;6,0;1,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,7;2,1;;;;;;;1,72;2.0;;;1,85;1,9;1,847;2,08;;;675,0;792,0;1,64;2,2;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Mathieu P.H.;Rochus O.;37,0;47,0;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,37;3,0;;;;;;;1,36;3.0;;;1,35;3,1;1,377;3,45;;;825,0;730,0;1,42;2,76;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Ferrero J.C.;Wawrinka S.;19,0;46,0;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,28;3,55;;;;;;;1,25;3.75;;;1,25;3,74;1,333;3,7;;;1355,0;740,0;1,3;3,4;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Serra F.;Bolelli S.;80,0;76,0;6,0;7,0;6,0;2,0;6,0;2,0;;;;;2,0;1,0;Completed;2,0;1,77;;;;;;;2,0;1.72;;;1,87;1,87;2,13;1,813;;;510,0;523,0;1,94;1,82;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Andreev I.;Tursunov D.;164,0;24,0;6,0;2,0;1,0;0,0;;;;;;;1,0;0,0;Retired;1,2;4,4;;;;;;;1,16;4.5;;;1,17;4,67;1,172;6,3;;;265,0;1150,0;1,2;4,3;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Monaco J.;Hrbaty D.;48,0;25,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,45;2,7;;;;;;;1,39;2.75;;;1,4;2,85;1,415;3,21;;;730,0;1068,0;1,43;2,74;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Chela J.I.;Canas G.;21,0;20,0;6,0;1,0;4,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;2,45;1,53;;;;;;;2,5;1.5;;;2,28;1,58;2,41;1,662;;;1245,0;1267,0;2,35;1,57;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Gasquet R.;Gaudio G.;13,0;63,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,16;5,0;;;;;;;1,19;4.33;;;1,17;4,67;1,172;6,3;;;1795,0;580,0;1,15;5,1;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Soderling R.;Ginepri R.;27,0;49,0;4,0;6,0;6,0;4,0;6,0;3,0;;;;;2,0;1,0;Completed;1,16;5,0;;;;;;;1,19;4.33;;;1,21;4,06;1,182;6,0;;;1013,0;720,0;1,18;4,6;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Hewitt L.;Calleri A.;22,0;28,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,45;1,53;;;;;;;2,37;1.53;;;2,2;1,63;2,5;1,625;;;1240,0;1000,0;2,5;1,5;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Ferrer D.;Bjorkman J.;14,0;40,0;6,0;4,0;3,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;1,06;8,5;;;;;;;1,05;9.0;;;1,04;9,25;1,05;16,0;;;1725,0;805,0;1,06;8,5;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Berdych T.;Verdasco F.;12,0;39,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,4;2,85;;;;;;;1,33;3.25;;;1,4;2,85;1,391;3,36;;;1990,0;815,0;1,4;2,85;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Kohlschreiber P.;Baghdatis M.;33,0;18,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,55;2,4;;;;;;;1,53;2.37;;;1,58;2,28;1,578;2,63;;;875,0;1375,0;1,57;2,35;;
29,0;Hamburg;Hamburg TMS;14/05/07;Masters;Outdoor;Clay;1st Round;3,0;Safin M.;Massu N.;26,0;51,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,88;1,88;;;;;;;1,8;1.9;;;1,87;1,87;1,813;2,13;;;1065,0;700,0;1,96;1,8;;
29,0;Hamburg;Hamburg TMS;15/05/07;Masters;Outdoor;Clay;1st Round;3,0;Hernandez O.;Becker B.;69,0;43,0;6,0;3,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;1,37;3,0;;;;;;;1,4;2.75;;;1,45;2,6;1,467;2,94;;;556,0;754,0;1,47;2,6;;
29,0;Hamburg;Hamburg TMS;15/05/07;Masters;Outdoor;Clay;1st Round;3,0;Moya C.;Fish M.;36,0;30,0;6,0;0,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,25;3,85;;;;;;;1,25;3.75;;;1,28;3,46;1,287;4,19;;;860,0;900,0;1,25;3,8;;
29,0;Hamburg;Hamburg TMS;15/05/07;Masters;Outdoor;Clay;1st Round;3,0;Nieminen J.;Summerer T.;23,0;219,0;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,2;4,4;;;;;;;1,2;4.33;;;1,2;4,25;1,25;4,6;;;1170,0;176,0;1,2;4,3;;
29,0;Hamburg;Hamburg TMS;15/05/07;Masters;Outdoor;Clay;1st Round;3,0;Acasuso J.;Garcia-Lopez G.;32,0;59,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,55;2,4;;;;;;;1,53;2.37;;;1,5;2,45;1,595;2,58;;;885,0;609,0;1,6;2,28;;
29,0;Hamburg;Hamburg TMS;15/05/07;Masters;Outdoor;Clay;1st Round;3,0;Benneteau J.;Schuettler R.;38,0;135,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,42;2,8;;;;;;;1,4;2.75;;;1,4;2,85;1,457;2,99;;;822,0;323,0;1,44;2,7;;
29,0;Hamburg;Hamburg TMS;15/05/07;Masters;Outdoor;Clay;1st Round;3,0;Volandri F.;Murray A.;34,0;10,0;1,0;5,0;;;;;;;;;0,0;0,0;Retired;1,62;2,25;;;;;;;1,72;2.0;;;1,65;2,15;1,826;2,11;;;872,0;2120,0;1,67;2,15;;
29,0;Hamburg;Hamburg TMS;15/05/07;Masters;Outdoor;Clay;1st Round;3,0;Mayer F.;Youzhny M.;45,0;15,0;6,0;4,0;2,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;3,85;1,25;;;;;;;4,0;1.22;;;4,06;1,21;4,18;1,287;;;750,0;1685,0;3,8;1,25;;
29,0;Hamburg;Hamburg TMS;15/05/07;Masters;Outdoor;Clay;1st Round;3,0;Melzer J.;Waske A.;35,0;112,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,5;2,55;;;;;;;1,44;2.62;;;1,5;2,45;1,552;2,71;;;865,0;377,0;1,44;2,7;;
29,0;Hamburg;Hamburg TMS;15/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Ferrer D.;Soderling R.;14,0;27,0;1,0;6,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;1,7;2,1;;;;;;;1,66;2.1;;;1,73;2,03;1,735;2,26;;;1725,0;1013,0;1,67;2,15;;
29,0;Hamburg;Hamburg TMS;15/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Ljubicic I.;Serra F.;8,0;80,0;4,0;6,0;6,0;2,0;6,0;2,0;;;;;2,0;1,0;Completed;1,55;2,4;;;;;;;1,5;2.5;;;1,58;2,28;1,606;2,55;;;2220,0;510,0;1,55;2,38;;
29,0;Hamburg;Hamburg TMS;15/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Almagro N.;Robredo T.;52,0;7,0;6,0;7,0;6,0;2,0;6,0;4,0;;;;;2,0;1,0;Completed;2,25;1,62;;;;;;;2,37;1.53;;;2,3;1,6;2,71;1,552;;;700,0;2595,0;2,28;1,6;;
29,0;Hamburg;Hamburg TMS;16/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Hewitt L.;Chela J.I.;22,0;21,0;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,85;1,4;;;;;;;2,75;1.39;;;2,85;1,4;3,11;1,433;;;1240,0;1245,0;2,94;1,38;;
29,0;Hamburg;Hamburg TMS;16/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Moya C.;Berdych T.;36,0;12,0;3,0;6,0;7,0;5,0;7,0;6,0;;;;;2,0;1,0;Completed;2,85;1,4;;;;;;;3,0;1.36;;;2,75;1,42;3,18;1,42;;;860,0;1990,0;2,85;1,4;;
29,0;Hamburg;Hamburg TMS;16/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Federer R.;Monaco J.;1,0;48,0;6,0;3,0;2,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,07;8,0;;;;;;;1,05;9.0;;;1,1;6,75;1,085;10,75;;;7015,0;730,0;1,08;7,5;;
29,0;Hamburg;Hamburg TMS;16/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Andreev I.;Kohlschreiber P.;164,0;33,0;6,0;7,0;6,0;1,0;6,0;4,0;;;;;2,0;1,0;Completed;1,88;1,88;;;;;;;1,9;1.8;;;1,75;2,05;1,909;2,0;;;265,0;875,0;1,88;1,88;;
29,0;Hamburg;Hamburg TMS;16/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Nadal R.;Hernandez O.;2,0;69,0;7,0;5,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,02;12,0;;;;;;;1,01;15.0;;;1,02;11,5;1,02;36,0;;;4875,0;556,0;1,02;18,0;;
29,0;Hamburg;Hamburg TMS;16/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Blake J.;Clement A.;9,0;50,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,5;2,55;;;;;;;1,44;2.62;;;1,48;2,53;1,524;2,78;;;2180,0;720,0;1,5;2,5;;
29,0;Hamburg;Hamburg TMS;16/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Ferrero J.C.;Safin M.;19,0;26,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,67;2,15;;;;;;;1,66;2.1;;;1,55;2,35;1,649;2,44;;;1355,0;1065,0;1,57;2,34;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Acasuso J.;Volandri F.;32,0;34,0;3,0;6,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,42;2,8;;;;;;;1,44;2.62;;;1,42;2,75;1,559;2,69;;;885,0;872,0;1,55;2,38;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Djokovic N.;Benneteau J.;6,0;38,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,12;6,0;;;;;;;1,07;7.5;;;1,11;5,84;1,118;8,65;;;2735,0;822,0;1,1;6,75;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Davydenko N.;Simon G.;3,0;54,0;6,0;7,0;6,0;4,0;7,0;5,0;;;;;2,0;1,0;Completed;1,25;3,85;;;;;;;1,22;4.0;;;1,25;3,9;1,388;3,38;;;2955,0;675,0;1,38;2,95;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Nieminen J.;Mayer F.;23,0;45,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,77;2,0;;;;;;;1,72;2.0;;;1,7;2,1;1,775;2,19;;;1170,0;750,0;1,77;2,0;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Melzer J.;Gasquet R.;35,0;13,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;4,4;1,2;;;;;;;4,5;1.16;;;4,67;1,17;4,75;1,241;;;865,0;1795,0;4,0;1,23;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;2nd Round;3,0;Gonzalez F.;Mathieu P.H.;5,0;37,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,7;2,1;;;;;;;1,61;2.2;;;1,73;2,03;1,69;2,35;;;2760,0;825,0;1,7;2,1;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;3rd Round;3,0;Ferrer D.;Ljubicic I.;14,0;8,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,4;2,85;;;;;;;1,44;2.62;;;1,4;2,85;1,455;3,0;;;1725,0;2220,0;1,43;2,75;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;3rd Round;3,0;Moya C.;Blake J.;36,0;9,0;1,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;2,0;1,77;;;;;;;1,9;1.8;;;2,05;1,75;2,14;1,806;;;860,0;2180,0;2,0;1,77;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;3rd Round;3,0;Nadal R.;Andreev I.;2,0;164,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,06;8,5;;;;;;;1,05;9.0;;;1,07;7,19;1,121;8,45;;;4875,0;265,0;1,1;7,0;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;3rd Round;3,0;Federer R.;Ferrero J.C.;1,0;19,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,22;4,1;;;;;;;1,16;4.5;;;1,23;3,89;1,26;4,54;;;7015,0;1355,0;1,23;4,0;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;3rd Round;3,0;Almagro N.;Acasuso J.;52,0;32,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,6;2,3;;;;;;;1,44;2.62;;;1,5;2,45;1,439;3,08;;;700,0;885,0;1,5;2,52;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;3rd Round;3,0;Hewitt L.;Davydenko N.;22,0;3,0;6,0;4,0;2,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,2;1,65;;;;;;;2,5;1.5;;;2,3;1,6;2,45;1,645;;;1240,0;2955,0;2,43;1,53;;
