ATP;Location;Tournament;Date;Series;Court;Surface;Surface_WinRate_Favorite;Surface_WinRate_Not_Favorite;Surface_Matches_Favorite;Surface_Matches_Not_Favorite;Round;Round_Code;Best of;Player_Favorite;Player_Not_Favorite;WinStreak_Favorite;WinStreak_Not_Favorite;Win_Streak_Diff;Rank_Favorite;Rank_Not_Favorite;Rank_Diff_Signed;Rank_Diff_Abs;Favorite_Wins;GrandSlams_Favorite;GrandSlams_Not_Favorite;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,5;0,25;2;8;1st Round;1;5;shapovalov d.;struff j.l.;0;0;0;24,0;45,0;-21,0;21,0;0;0;0;struff j.l.;shapovalov d.;45,0;24,0;7,0;6,0;6,0;3,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,57;2,37;;;;;1,53;2,71;1035,0;1425,0;;;;;;;1,58;2,71;1,52;2,54
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,0;0,0;3;0;1st Round;1;5;kudla d.;kecmanovic m.;0;0;0;81,0;85,0;-4,0;4,0;0;0;0;kecmanovic m.;kudla d.;85,0;81,0;6,0;0,0;6,0;7,0;5,0;7,0;6,0;3,0;6,0;4,0;3,0;2,0;Completed;;;;;;;;;1,5;2,62;;;;;1,45;2,97;656,0;675,0;;;;;;;1,52;2,97;1,47;2,71
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,8311688311688312;0,5;77;2;1st Round;1;5;djokovic n.;hurkacz h.;21;0;21;1,0;44,0;-43,0;43,0;1;15;0;djokovic n.;hurkacz h.;1,0;44,0;6,0;4,0;6,0;2,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,03;15,0;;;;;1,04;16,35;12355,0;1040,0;;;;;;;1,05;17,0;1,03;13,12
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,5714285714285714;0,36363636363636365;14;11;1st Round;1;5;carreno-busta p.;sousa j.;0;0;0;57,0;70,0;-13,0;13,0;1;0;0;carreno-busta p.;sousa j.;57,0;70,0;6,0;3,0;6,0;1,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,8;2,0;;;;;1,8;2,13;860,0;750,0;;;;;;;1,91;2,17;1,83;1,98
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,7297297297297297;0,0;37;1;1st Round;1;5;tsonga j.w.;gojowczyk p.;0;0;0;82,0;121,0;-39,0;39,0;1;0;0;tsonga j.w.;gojowczyk p.;82,0;121,0;7,0;6,0;6,0;1,0;4,0;6,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,22;4,33;;;;;1,22;4,89;670,0;465,0;;;;;;;1,23;5,0;1,2;4,6
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,6060606060606061;0,4375;33;16;1st Round;1;5;simon g.;stakhovsky s.;0;0;0;33,0;111,0;-78,0;78,0;1;0;0;simon g.;stakhovsky s.;33,0;111,0;6,0;3,0;6,0;3,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,12;6,0;;;;;1,14;6,87;1235,0;512,0;;;;;;;1,15;6,87;1,14;5,91
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,0;0,0;0;0;1st Round;1;5;bublik a.;molleker r.;0;0;0;91,0;173,0;-82,0;82,0;1;0;0;bublik a.;molleker r.;91,0;173,0;7,0;5,0;6,0;7,0;6,0;1,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;3,2;1,36;;;;;3,28;1,39;616,0;292,0;;;;;;;3,5;1,4;3,18;1,35
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,0;0,0;0;1;1st Round;1;5;maden y.;coppejans k.;0;0;0;114,0;178,0;-64,0;64,0;1;0;0;maden y.;coppejans k.;114,0;178,0;7,0;6,0;7,0;5,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,44;2,75;;;;;1,46;2,94;504,0;286,0;;;;;;;1,5;2,94;1,45;2,76
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,0;0,0;0;0;1st Round;1;5;laaksonen h.;martinez p.;0;0;0;104,0;134,0;-30,0;30,0;1;0;0;laaksonen h.;martinez p.;104,0;134,0;6,0;1,0;6,0;0,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;1,9;1,9;;;;;1,95;1,95;548,0;418,0;;;;;;;1,98;2,03;1,89;1,93
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,9662921348314607;0,0;89;0;1st Round;1;5;nadal r.;hanfmann y.;0;0;0;2,0;180,0;-178,0;178,0;1;17;0;nadal r.;hanfmann y.;2,0;180,0;6,0;2,0;6,0;1,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,005;29,0;;;;;1,005;35,08;7945,0;284,0;;;;;;;1,02;40,0;1,01;24,63
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,0;0,0;2;1;1st Round;1;5;carballes baena r.;muller a.;0;0;0;76,0;304,0;-228,0;228,0;1;0;0;carballes baena r.;muller a.;76,0;304,0;6,0;4,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,2;4,5;;;;;1,18;5,68;707,0;111,0;;;;;;;1,22;5,68;1,18;4,96
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,6341463414634146;0,2222222222222222;41;9;1st Round;1;5;gasquet r.;zverev m.;0;0;0;39,0;102,0;-63,0;63,0;1;0;0;gasquet r.;zverev m.;39,0;102,0;6,0;3,0;6,0;4,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,11;6,5;;;;;1,15;6,55;1125,0;570,0;;;;;;;1,16;7,5;1,12;6,3
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,0;0,0;0;0;1st Round;1;5;garin c.;opelka r.;0;0;0;37,0;59,0;-22,0;22,0;1;0;0;garin c.;opelka r.;37,0;59,0;7,0;6,0;7,0;5,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;1,4;3,0;;;;;1,38;3,33;1201,0;853,0;;;;;;;1,42;3,35;1,38;3,06
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,6363636363636364;0,375;11;8;1st Round;1;5;coric b.;bedene a.;0;0;0;15,0;95,0;-80,0;80,0;1;0;0;coric b.;bedene a.;15,0;95,0;6,0;1,0;6,0;7,0;6,0;4,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,2;4,5;;;;;1,18;5,61;2525,0;595,0;;;;;;;1,22;5,65;1,18;4,98
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,5;0,0;2;0;1st Round;1;5;moutet c.;vatutin a.;0;0;0;110,0;212,0;-102,0;102,0;1;0;0;moutet c.;vatutin a.;110,0;212,0;6,0;4,0;7,0;6,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,44;2,75;;;;;1,52;2,74;515,0;234,0;;;;;;;1,57;2,88;1,5;2,61
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,0;0,0;3;2;1st Round;1;5;tiafoe f.;krajinovic f.;0;0;0;34,0;60,0;-26,0;26,0;0;0;0;krajinovic f.;tiafoe f.;60,0;34,0;6,0;2,0;4,0;6,0;6,0;3,0;3,0;6,0;6,0;0,0;3,0;2,0;Completed;;;;;;;;;1,44;2,75;;;;;1,42;3,13;838,0;1230,0;;;;;;;1,5;3,14;1,43;2,82
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,0;0,0;2;1;1st Round;1;5;de minaur a.;klahn b.;0;0;0;25,0;89,0;-64,0;64,0;1;0;0;de minaur a.;klahn b.;25,0;89,0;6,0;1,0;6,0;4,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,2;4,5;;;;;1,17;5,85;1410,0;618,0;;;;;;;1,22;5,85;1,17;5,05
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,7450980392156863;0,0;51;2;1st Round;1;5;wawrinka s.;kovalik j.;0;0;0;28,0;132,0;-104,0;104,0;1;3;0;wawrinka s.;kovalik j.;28,0;132,0;6,0;1,0;6,0;7,0;6,0;2,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,11;6,5;;;;;1,1;8,72;1365,0;420,0;;;;;;;1,14;8,72;1,1;7,14
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,42857142857142855;0,5;7;2;1st Round;1;5;pella g.;andreozzi g.;0;0;0;23,0;101,0;-78,0;78,0;1;0;0;pella g.;andreozzi g.;23,0;101,0;7,0;6,0;6,0;4,0;1,0;6,0;6,0;1,0;;;3,0;1,0;Completed;;;;;;;;;1,2;4,5;;;;;1,26;4,34;1460,0;572,0;;;;;;;1,26;5,0;1,22;4,34
32;Paris;French Open;2019-05-27;Grand Slam;Outdoor;Clay;0,0;0,42857142857142855;2;7;1st Round;1;5;medvedev d.;herbert p.h.;0;0;0;14,0;43,0;-29,0;29,0;0;0;0;herbert p.h.;medvedev d.;43,0;14,0;4,0;6,0;4,0;6,0;6,0;3,0;6,0;2,0;7,0;5,0;3,0;2,0;Completed;;;;;;;;;3,4;1,33;;;;;3,56;1,34;1053,0;2625,0;;;;;;;3,56;1,36;3,35;1,33
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,6739130434782609;0,0;46;1;1st Round;1;5;verdasco f.;evans d.;0;0;0;27,0;80,0;-53,0;53,0;1;0;0;verdasco f.;evans d.;27,0;80,0;6,0;3,0;6,0;7,0;6,0;3,0;6,0;2,0;;;3,0;1,0;Completed;;;;;;;;;1,22;4,33;;;;;1,22;4,9;1370,0;678,0;;;;;;;1,25;4,9;1,22;4,36
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,25;0,0;4;0;1st Round;1;5;thompson j.;davidovich fokina a.;0;0;0;69,0;133,0;-64,0;64,0;1;0;0;thompson j.;davidovich fokina a.;69,0;133,0;6,0;3,0;6,0;2,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;2,75;1,44;;;;;2,76;1,51;757,0;418,0;;;;;;;2,88;1,51;2,72;1,46
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,35;0,4;20;30;1st Round;1;5;karlovic i.;lopez f.;0;0;0;94,0;108,0;-14,0;14,0;1;0;0;karlovic i.;lopez f.;94,0;108,0;7,0;6,0;7,0;5,0;6,0;7,0;7,0;5,0;;;3,0;1,0;Completed;;;;;;;;;2,75;1,44;;;;;2,66;1,54;599,0;530,0;;;;;;;2,79;1,61;2,64;1,49
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,75;0,5;8;2;1st Round;1;5;khachanov k.;stebe c.m.;0;0;0;11,0;5000,0;-4989,0;4989,0;1;0;0;khachanov k.;stebe c.m.;11,0;5000,0;6,0;1,0;6,0;1,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,04;13,0;;;;;1,05;13,87;2800,0;;;;;;;;1,06;15,25;1,04;12,38
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,5;0,42857142857142855;12;21;1st Round;1;5;pouille l.;bolelli s.;0;0;0;26,0;187,0;-161,0;161,0;1;0;0;pouille l.;bolelli s.;26,0;187,0;6,0;3,0;6,0;4,0;7,0;5,0;;;;;3,0;0,0;Completed;;;;;;;;;1,4;3,0;;;;;1,45;3,0;1385,0;272,0;;;;;;;1,45;3,05;1,41;2,91
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,0;0,0;0;2;1st Round;1;5;mcdonald m.;nishioka y.;0;0;0;66,0;72,0;-6,0;6,0;0;0;0;nishioka y.;mcdonald m.;72,0;66,0;6,0;7,0;6,0;0,0;4,0;6,0;6,0;2,0;6,0;3,0;3,0;2,0;Completed;;;;;;;;;1,33;3,4;;;;;1,32;3,72;741,0;796,0;;;;;;;1,42;3,72;1,33;3,33
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,0;0,0;3;2;1st Round;1;5;ebden m.;barrere g.;0;0;0;64,0;127,0;-63,0;63,0;0;0;0;barrere g.;ebden m.;127,0;64,0;6,0;3,0;5,0;7,0;7,0;5,0;6,0;1,0;;;3,0;1,0;Completed;;;;;;;;;1,25;4,0;;;;;1,27;4,24;438,0;806,0;;;;;;;1,36;4,33;1,25;3,99
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,4444444444444444;0,0;9;0;1st Round;1;5;dzumhur d.;hoang a.;0;0;0;52,0;146,0;-94,0;94,0;0;0;0;hoang a.;dzumhur d.;146,0;52,0;6,0;4,0;0,0;6,0;7,0;6,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;3,4;1,33;;;;;3,64;1,33;388,0;913,0;;;;;;;3,64;1,35;3,44;1,31
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,16666666666666666;0,0;12;0;1st Round;1;5;mannarino a.;travaglia s.;0;0;0;48,0;119,0;-71,0;71,0;1;0;0;mannarino a.;travaglia s.;48,0;119,0;6,0;7,0;6,0;3,0;3,0;6,0;6,0;2,0;6,0;2,0;3,0;2,0;Completed;;;;;;;;;2,5;1,53;;;;;2,93;1,47;976,0;483,0;;;;;;;2,93;1,55;2,62;1,5
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,7272727272727273;0,5384615384615384;11;13;1st Round;1;5;bautista agut r.;johnson s.;0;0;0;21,0;65,0;-44,0;44,0;1;0;0;bautista agut r.;johnson s.;21,0;65,0;6,0;3,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,22;4,33;;;;;1,19;5,38;1690,0;805,0;;;;;;;1,23;5,38;1,19;4,68
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,7037037037037037;0,0;27;2;1st Round;1;5;del potro j.m.;jarry n.;0;0;0;9,0;58,0;-49,0;49,0;1;1;0;del potro j.m.;jarry n.;9,0;58,0;3,0;6,0;6,0;2,0;6,0;1,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,3;3,5;;;;;1,28;4,15;3235,0;855,0;;;;;;;1,32;4,25;1,27;3,86
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,6;0,6;10;30;1st Round;1;5;edmund k.;chardy j.;0;0;0;30,0;41,0;-11,0;11,0;1;0;0;edmund k.;chardy j.;30,0;41,0;7,0;6,0;5,0;7,0;6,0;4,0;4,0;6,0;7,0;5,0;3,0;2,0;Completed;;;;;;;;;1,72;2,1;;;;;1,78;2,17;1325,0;1065,0;;;;;;;1,8;2,17;1,76;2,08
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,7333333333333333;0,4;45;5;1st Round;1;5;monfils g.;daniel t.;0;0;0;17,0;103,0;-86,0;86,0;1;0;0;monfils g.;daniel t.;17,0;103,0;6,0;0,0;6,0;4,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,12;6,0;;;;;1,12;7,68;1965,0;569,0;;;;;;;1,15;7,68;1,12;6,47
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,5454545454545454;0,5;11;2;1st Round;1;5;lajovic d.;monteiro t.;0;0;0;35,0;112,0;-77,0;77,0;1;0;0;lajovic d.;monteiro t.;35,0;112,0;6,0;3,0;6,0;4,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,44;2,75;;;;;1,55;2,64;1226,0;509,0;;;;;;;1,55;2,8;1,48;2,66
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,5;0,0;2;1;1st Round;1;5;norrie c.;benchetrit e.;0;0;0;49,0;273,0;-224,0;224,0;0;0;0;benchetrit e.;norrie c.;273,0;49,0;6,0;3,0;6,0;0,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;2,3;1,61;;;;;2,24;1,73;151,0;975,0;;;;;;;2,35;1,73;2,25;1,65
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,6666666666666666;0,0;9;3;1st Round;1;5;zverev a.;millman j.;0;0;0;5,0;56,0;-51,0;51,0;1;0;0;zverev a.;millman j.;5,0;56,0;7,0;6,0;6,0;3,0;2,0;6,0;6,0;7,0;6,0;3,0;3,0;2,0;Completed;;;;;;;;;1,11;6,5;;;;;1,13;7,01;4360,0;875,0;;;;;;;1,15;7,3;1,12;6,38
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,36363636363636365;0,5;11;14;1st Round;1;5;kukushkin m.;klizan m.;0;0;0;51,0;55,0;-4,0;4,0;0;0;0;klizan m.;kukushkin m.;55,0;51,0;3,0;6,0;5,0;7,0;6,0;4,0;6,0;2,0;6,0;3,0;3,0;2,0;Completed;;;;;;;;;1,57;2,37;;;;;1,6;2,5;883,0;955,0;;;;;;;1,6;2,63;1,55;2,48
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,25;0,4642857142857143;8;28;1st Round;1;5;delbonis f.;garcia-lopez g.;0;0;0;75,0;136,0;-61,0;61,0;1;0;0;delbonis f.;garcia-lopez g.;75,0;136,0;6,0;1,0;3,0;6,0;6,0;3,0;6,0;2,0;;;3,0;1,0;Completed;;;;;;;;;1,3;3,5;;;;;1,34;3,63;731,0;416,0;;;;;;;1,34;3,7;1,31;3,48
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,0;0,25;2;12;1st Round;1;5;fritz t.;tomic b.;0;0;0;42,0;84,0;-42,0;42,0;1;0;0;fritz t.;tomic b.;42,0;84,0;6,0;1,0;6,0;4,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,14;5,5;;;;;1,14;6,97;1055,0;665,0;;;;;;;1,16;7,3;1,14;5,95
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,6206896551724138;0,4583333333333333;29;24;1st Round;1;5;fognini f.;seppi a.;0;0;0;12,0;71,0;-59,0;59,0;1;0;0;fognini f.;seppi a.;12,0;71,0;6,0;3,0;6,0;0,0;3,0;6,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,16;5,0;;;;;1,16;6,06;2785,0;750,0;;;;;;;1,18;6,25;1,15;5,52
32;Paris;French Open;2019-05-28;Grand Slam;Outdoor;Clay;0,0;0,0;0;0;1st Round;1;5;ymer m.;rola b.;0;0;0;148,0;183,0;-35,0;35,0;1;0;0;ymer m.;rola b.;148,0;183,0;6,0;0,0;6,0;3,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;1,61;2,3;;;;;1,69;2,3;386,0;278,0;;;;;;;1,7;2,35;1,65;2,24
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,5;1,0;4;1;2nd Round;2;5;tsitsipas s.;dellien h.;1;1;0;6,0;86,0;-80,0;80,0;1;0;0;tsitsipas s.;dellien h.;6,0;86,0;4,0;6,0;6,0;0,0;6,0;3,0;7,0;5,0;;;3,0;1,0;Completed;;;;;;;;;1,1;7,0;;;;;1,08;10,03;4080,0;651,0;;;;;;;1,11;10,2;1,08;8,41
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,3333333333333333;0,3333333333333333;3;3;2nd Round;2;5;krajinovic f.;carballes baena r.;1;1;0;60,0;76,0;-16,0;16,0;1;0;0;krajinovic f.;carballes baena r.;60,0;76,0;6,0;4,0;6,0;4,0;6,0;7,0;3,0;6,0;8,0;6,0;3,0;2,0;Completed;;;;;;;;;1,4;3,0;;;;;1,45;2,98;838,0;707,0;;;;;;;1,47;3,0;1,42;2,86
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,5;0,5;18;8;2nd Round;2;5;paire b.;herbert p.h.;1;1;0;38,0;43,0;-5,0;5,0;1;0;0;paire b.;herbert p.h.;38,0;43,0;6,0;2,0;6,0;2,0;5,0;7,0;6,0;7,0;11,0;9,0;3,0;2,0;Completed;;;;;;;;;1,44;2,75;;;;;1,48;2,86;1168,0;1053,0;;;;;;;1,48;3,02;1,44;2,82
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,7142857142857143;0,7368421052631579;28;38;2nd Round;2;5;nishikori k.;tsonga j.w.;1;1;0;7,0;82,0;-75,0;75,0;1;0;0;nishikori k.;tsonga j.w.;7,0;82,0;4,0;6,0;6,0;4,0;6,0;4,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,33;3,4;;;;;1,39;3,27;3860,0;670,0;;;;;;;1,4;3,6;1,35;3,23
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,9666666666666667;1,0;90;1;2nd Round;2;5;nadal r.;maden y.;1;1;0;2,0;114,0;-112,0;112,0;1;17;0;nadal r.;maden y.;2,0;114,0;6,0;1,0;6,0;2,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,002;41,0;;;;;1,01;31,85;7945,0;504,0;;;;;;;1,01;67,0;1,01;28,49
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,5;0,6666666666666666;8;3;2nd Round;2;5;pella g.;moutet c.;1;1;0;23,0;110,0;-87,0;87,0;0;0;0;moutet c.;pella g.;110,0;23,0;6,0;3,0;6,0;1,0;2,0;6,0;7,0;5,0;;;3,0;1,0;Completed;;;;;;;;;3,75;1,28;;;;;4,34;1,26;515,0;1460,0;;;;;;;4,5;1,29;3,94;1,25
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,6756756756756757;0,5;37;16;2nd Round;2;5;cilic m.;dimitrov g.;1;1;0;13,0;46,0;-33,0;33,0;0;1;0;dimitrov g.;cilic m.;46,0;13,0;6,0;7,0;6,0;4,0;4,0;6,0;7,0;6,0;6,0;3,0;3,0;2,0;Completed;;;;;;;;;2,5;1,53;;;;;2,55;1,58;997,0;2710,0;;;;;;;2,7;1,58;2,51;1,53
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,6818181818181818;1,0;22;1;2nd Round;2;5;goffin d.;kecmanovic m.;1;1;0;29,0;85,0;-56,0;56,0;1;0;0;goffin d.;kecmanovic m.;29,0;85,0;6,0;2,0;6,0;4,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,12;6,0;;;;;1,12;7,45;1325,0;656,0;;;;;;;1,14;8,8;1,12;6,55
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,6428571428571429;1,0;42;1;2nd Round;2;5;gasquet r.;londero j.i.;1;1;0;39,0;78,0;-39,0;39,0;0;0;0;londero j.i.;gasquet r.;78,0;39,0;6,0;2,0;3,0;6,0;6,0;3,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;2,0;1,8;;;;;1,99;1,91;695,0;1125,0;;;;;;;2,03;1,95;1,96;1,85
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,75;0,4;4;5;2nd Round;2;5;berrettini m.;ruud c.;1;1;0;31,0;63,0;-32,0;32,0;0;0;0;ruud c.;berrettini m.;63,0;31,0;6,0;4,0;7,0;5,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;2,5;1,53;;;;;2,68;1,53;810,0;1320,0;;;;;;;2,75;1,55;2,58;1,51
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,75;1,0;52;1;2nd Round;2;5;wawrinka s.;garin c.;1;1;0;28,0;37,0;-9,0;9,0;1;3;0;wawrinka s.;garin c.;28,0;37,0;6,0;1,0;6,0;4,0;6,0;0,0;;;;;3,0;0,0;Completed;;;;;;;;;1,53;2,5;;;;;1,54;2,67;1365,0;1201,0;;;;;;;1,59;2,67;1,54;2,5
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,8148148148148148;0,5;81;2;2nd Round;2;5;federer r.;otte o.;1;1;0;3,0;144,0;-141,0;141,0;1;20;0;federer r.;otte o.;3,0;144,0;6,0;4,0;6,0;3,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,02;19,0;;;;;1,01;26,81;5950,0;391,0;;;;;;;1,03;26,81;1,02;17,43
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,5172413793103449;0,30434782608695654;29;23;2nd Round;2;5;kohlschreiber p.;mahut n.;1;1;0;54,0;252,0;-198,0;198,0;0;0;0;mahut n.;kohlschreiber p.;252,0;54,0;6,0;3,0;6,0;3,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;7,0;1,1;;;;;7,53;1,12;182,0;895,0;;;;;;;7,95;1,13;6,88;1,11
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,3333333333333333;1,0;3;1;2nd Round;2;5;djere l.;popyrin a.;1;1;0;32,0;109,0;-77,0;77,0;1;0;0;djere l.;popyrin a.;32,0;109,0;6,0;4,0;7,0;6,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,22;4,33;;;;;1,27;4,22;1314,0;520,0;;;;;;;1,27;4,4;1,24;4,12
32;Paris;French Open;2019-05-29;Grand Slam;Outdoor;Clay;0,3333333333333333;0,6;3;15;2nd Round;2;5;de minaur a.;carreno-busta p.;1;1;0;25,0;57,0;-32,0;32,0;0;0;0;carreno-busta p.;de minaur a.;57,0;25,0;6,0;3,0;6,0;1,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,4;3,0;;;;;1,48;2,88;860,0;1410,0;;;;;;;1,48;3,25;1,41;2,94
32;Paris;French Open;2019-05-30;Grand Slam;Outdoor;Clay;0,4;0,38095238095238093;5;21;2nd Round;2;5;thompson j.;karlovic i.;1;1;0;69,0;94,0;-25,0;25,0;1;0;0;thompson j.;karlovic i.;69,0;94,0;6,0;3,0;6,0;4,0;6,0;7,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,53;2,5;;;;;1,49;2,84;757,0;599,0;;;;;;;1,57;2,84;1,49;2,63
32;Paris;French Open;2019-05-30;Grand Slam;Outdoor;Clay;0,7916666666666666;1,0;24;1;2nd Round;2;5;thiem d.;bublik a.;1;1;0;4,0;91,0;-87,0;87,0;1;0;0;thiem d.;bublik a.;4,0;91,0;6,0;3,0;6,0;7,0;6,0;3,0;7,0;5,0;;;3,0;1,0;Completed;;;;;;;;;1,02;19,0;;;;;1,01;27,83;4685,0;616,0;;;;;;;1,03;27,83;1,01;18,07
32;Paris;French Open;2019-05-30;Grand Slam;Outdoor;Clay;0,6363636363636364;0,5263157894736842;11;19;2nd Round;2;5;edmund k.;cuevas p.;1;1;0;30,0;47,0;-17,0;17,0;0;0;0;cuevas p.;edmund k.;47,0;30,0;7,0;6,0;6,0;3,0;2,0;1,0;;;;;2,0;0,0;Retired;;;;;;;;;1,61;2,3;;;;;1,6;2,5;983,0;1325,0;;;;;;;1,74;2,5;1,65;2,26
32;Paris;French Open;2019-05-30;Grand Slam;Outdoor;Clay;0,6333333333333333;0,3333333333333333;30;9;2nd Round;2;5;fognini f.;delbonis f.;1;1;0;12,0;75,0;-63,0;63,0;1;0;0;fognini f.;delbonis f.;12,0;75,0;6,0;4,0;3,0;6,0;6,0;3,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,44;2,75;;;;;1,48;2,87;2785,0;731,0;;;;;;;1,48;2,92;1,45;2,76
