ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Anderson K.;Fognini F.;21,0;19,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,61;2,2;;;;;;;;;1,58;2,35;1,66;2,37;1605,0;1665,0;;;1,67;2,2;1,57;2,3;1,7;2,37;1,63;2,25
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Robredo T.;Simon G.;20,0;35,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,5;2,5;;;;;;;;;1,52;2,45;1,57;2,59;1645,0;1110,0;;;1,5;2,62;;;1,57;2,7;1,5;2,54
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Ferrer D.;Russell M.;7,0;143,0;6,0;4,0;2,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,06;9,0;;;;;;;;;1,1;6,5;1,09;9,16;4085,0;416,0;;;1,12;6,0;1,1;7,0;1,12;9,16;1,08;7,5
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Dimitrov G.;Young D.;8,0;50,0;4,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;1,18;4,5;;;;;;;;;1,16;5,0;1,25;4,43;3270,0;899,0;;;1,2;4,5;1,17;4,8;1,25;4,8;1,2;4,38
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Lopez F.;Smyczek T.;25,0;104,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,4;2,75;;;;;;;;;1,42;2,8;1,45;2,97;1500,0;561,0;;;1,4;3,0;1,4;2,88;1,49;3,1;1,42;2,81
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Raonic M.;Sock J.;6,0;60,0;4,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,18;4,5;;;;;;;;;1,17;4,75;1,22;4,95;4375,0;807,0;;;1,2;4,5;1,2;4,5;1,23;5,0;1,19;4,52
48,0;Toronto;Rogers Masters;07/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Berdych T.;Lu Y.H.;5,0;43,0;6,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;1,14;5,5;;;;;;;;;1,15;5,25;1,18;5,66;4410,0;993,0;;;1,17;5,0;1,15;5,25;1,18;5,7;1,16;5,19
48,0;Toronto;Rogers Masters;07/08/2014;Masters 1000;Outdoor;Hard;3rd Round;3,0;Anderson K.;Wawrinka S.;21,0;4,0;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;3,0;1,36;;;;;;;;;3,2;1,33;3,21;1,41;1605,0;5770,0;;;3,0;1,4;3,0;1,4;3,3;1,41;3,06;1,36
48,0;Toronto;Rogers Masters;07/08/2014;Masters 1000;Outdoor;Hard;3rd Round;3,0;Dimitrov G.;Robredo T.;8,0;20,0;7,0;5,0;5,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;1,44;2,62;;;;;;;;;1,45;2,7;1,54;2,71;3270,0;1645,0;;;1,44;2,75;1,5;2,6;1,54;2,9;1,47;2,65
48,0;Toronto;Rogers Masters;07/08/2014;Masters 1000;Outdoor;Hard;3rd Round;3,0;Tsonga J.W.;Djokovic N.;15,0;1,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;6,0;1,12;;;;;;;;;5,25;1,15;6,92;1,14;1910,0;13130,0;;;5,0;1,17;5,25;1,15;6,92;1,17;5,69;1,14
48,0;Toronto;Rogers Masters;07/08/2014;Masters 1000;Outdoor;Hard;3rd Round;3,0;Murray A.;Gasquet R.;9,0;13,0;;;;;;;;;;;;;Walkover;1,28;3,5;;;;;;;;;1,28;3,5;1,35;3,58;3060,0;2460,0;;;1,33;3,4;1,3;3,4;1,35;3,85;1,31;3,41
48,0;Toronto;Rogers Masters;07/08/2014;Masters 1000;Outdoor;Hard;3rd Round;3,0;Ferrer D.;Dodig I.;7,0;62,0;1,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;1,28;3,5;;;;;;;;;1,28;3,5;1,4;3,26;4085,0;800,0;;;1,33;3,4;;;1,4;3,55;1,31;3,37
48,0;Toronto;Rogers Masters;07/08/2014;Masters 1000;Outdoor;Hard;3rd Round;3,0;Raonic M.;Benneteau J.;6,0;47,0;6,0;3,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,2;4,33;;;;;;;;;1,22;4,0;1,21;5,17;4375,0;935,0;;;1,25;4,0;;;1,25;5,13;1,21;4,32
48,0;Toronto;Rogers Masters;07/08/2014;Masters 1000;Outdoor;Hard;3rd Round;3,0;Lopez F.;Berdych T.;25,0;5,0;3,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;3,0;1,36;;;;;;;;;2,8;1,42;3,01;1,45;1500,0;4410,0;;;3,0;1,4;;;3,1;1,45;2,88;1,4
48,0;Toronto;Rogers Masters;08/08/2014;Masters 1000;Outdoor;Hard;3rd Round;3,0;Federer R.;Cilic M.;3,0;18,0;7,0;6,0;6,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;1,25;4,0;;;;;;;;;1,22;4,0;1,31;3,88;6070,0;1665,0;;;1,2;4,5;;;1,31;4,75;1,23;4,03
48,0;Toronto;Rogers Masters;08/08/2014;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Tsonga J.W.;Murray A.;15,0;9,0;7,0;6,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;3,0;1,4;;;;;;;;;2,8;1,42;3,06;1,44;1910,0;3060,0;;;2,75;1,44;3,0;1,4;3,06;1,48;2,86;1,41
48,0;Toronto;Rogers Masters;08/08/2014;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Dimitrov G.;Anderson K.;8,0;21,0;5,0;7,0;7,0;5,0;7,0;6,0;;;;;2,0;1,0;Completed;1,44;2,75;;;;;;;;;1,5;2,5;1,48;2,9;3270,0;1605,0;;;1,4;3,0;1,5;2,63;1,53;3,0;1,47;2,68
48,0;Toronto;Rogers Masters;09/08/2014;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Lopez F.;Raonic M.;25,0;6,0;6,0;4,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;3,75;1,28;;;;;;;;;3,75;1,25;4,18;1,28;1500,0;4375,0;;;4,0;1,25;3,8;1,25;4,3;1,3;3,79;1,26
48,0;Toronto;Rogers Masters;09/08/2014;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Federer R.;Ferrer D.;3,0;7,0;6,0;3,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,16;5,0;;;;;;;;;1,17;4,75;1,18;5,84;6070,0;4085,0;;;1,17;5,0;1,17;4,8;1,2;5,92;1,16;5,15
48,0;Toronto;Rogers Masters;10/08/2014;Masters 1000;Outdoor;Hard;Semifinals;3,0;Tsonga J.W.;Dimitrov G.;15,0;8,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,72;2,1;;;;;;;;;1,7;2,1;1,83;2,13;1910,0;3270,0;;;1,73;2,1;1,62;2,25;1,85;2,25;1,72;2,1
48,0;Toronto;Rogers Masters;10/08/2014;Masters 1000;Outdoor;Hard;Semifinals;3,0;Federer R.;Lopez F.;3,0;25,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,16;5,0;;;;;;;;;1,17;4,75;1,22;5,01;6070,0;1500,0;;;1,17;5,0;1,17;4,8;1,22;5,5;1,18;4,85
48,0;Toronto;Rogers Masters;10/08/2014;Masters 1000;Outdoor;Hard;The Final;3,0;Tsonga J.W.;Federer R.;15,0;3,0;7,0;5,0;7,0;6,0;;;;;;;2,0;1,0;Completed;2,75;1,44;;;;;;;;;2,8;1,42;2,74;1,52;1910,0;6070,0;;;2,62;1,5;2,88;1,4;2,95;1,54;2,7;1,46
47,0;Toronto;Rogers Masters;25/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Anderson K.;Troicki V.;34,0;35,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,53;2,37;;;;;;;;;1,4;2,55;1,6;2,5;1335,0;1270,0;;;1,44;2,75;;;1,6;2,8;1,49;2,57
47,0;Toronto;Rogers Masters;25/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Coric B.;Dodig I.;53,0;79,0;5,0;7,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;1,3;3,4;;;;;;;;;1,25;3,3;1,31;3,85;900,0;718,0;;;1,36;3,25;;;1,42;3,85;1,3;3,43
47,0;Toronto;Rogers Masters;25/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Diez S.;Edmund K.;192,0;84,0;3,0;6,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;6,0;1,12;;;;;;;;;5,25;1,1;6,02;1,17;285,0;698,0;;;6,0;1,12;;;6,54;1,17;5,58;1,13
47,0;Toronto;Rogers Masters;25/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Muller G.;Tursunov D.;37,0;433,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,25;3,75;;;;;;;;;1,22;3,5;1,26;4,34;1230,0;95,0;;;1,3;3,4;;;1,33;4,34;1,25;3,85
47,0;Toronto;Rogers Masters;25/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Polansky P.;Smyczek T.;247,0;119,0;4,0;6,0;6,0;3,0;6,0;0,0;;;;;2,0;1,0;Completed;1,83;1,83;;;;;;;;;1,85;1,75;1,91;2,0;215,0;494,0;;;1,91;1,91;;;2,0;2,0;1,87;1,89
47,0;Toronto;Rogers Masters;25/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Dimitrov G.;Sugita Y.;40,0;107,0;5,0;7,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,2;4,33;;;;;;;;;1,18;3,75;1,21;5,0;1150,0;581,0;;;1,22;4,33;;;1,25;5,0;1,2;4,33
47,0;Toronto;Rogers Masters;25/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Harrison R.;Kuznetsov An.;144,0;45,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;2,5;1,5;;;;;;;;;2,4;1,45;2,64;1,55;407,0;1048,0;;;2,5;1,53;;;2,81;1,55;2,56;1,49
47,0;Toronto;Rogers Masters;25/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Youzhny M.;Robert S.;61,0;58,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,66;2,1;;;;;;;;;1,65;1,95;2,41;1,61;817,0;854,0;;;1,73;2,1;;;2,41;2,12;1,75;2,04
47,0;Toronto;Rogers Masters;25/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Tomic B.;Gonzalez A.;22,0;163,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,1;7,0;;;;;;;;;1,08;5,6;1,11;8,95;1645,0;342,0;;;1,1;7,0;;;1,12;8,95;1,09;6,97
47,0;Toronto;Rogers Masters;25/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Isner J.;Sela D.;16,0;60,0;4,0;6,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;1,12;6,0;;;;;;;;;1,13;4,75;1,13;7,38;2100,0;826,0;;;1,12;6,0;;;1,14;7,37;1,12;5,98
47,0;Toronto;Rogers Masters;25/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Sock J.;Kudla D.;26,0;102,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,18;4,5;;;;;;;;;1,14;4,3;1,21;5,12;1495,0;600,0;;;1,2;4,5;;;1,22;5,12;1,18;4,6
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Shapovalov D.;Kyrgios N.;370,0;19,0;7,0;6,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;11,0;1,05;;;;;;;;;7,0;1,03;12,02;1,06;121,0;1855,0;;;13,0;1,03;;;13,0;1,06;10,18;1,04
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Querrey S.;Dancevic F.;29,0;234,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,14;5,5;;;;;;;;;1,14;4,4;1,18;5,63;1435,0;232,0;;;1,14;5,5;;;1,18;5,73;1,15;5,19
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Lu Y.H.;Zverev A.;70,0;25,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;3,5;1,28;;;;;;;;;3,3;1,25;3,92;1,3;765,0;1520,0;;;3,5;1,3;;;3,95;1,31;3,58;1,28
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Donaldson J.;Millman J.;147,0;67,0;6,0;4,0;4,0;3,0;;;;;;;1,0;0,0;Retired;2,5;1,5;;;;;;;;;2,4;1,45;2,73;1,52;397,0;790,0;;;2,5;1,53;;;2,8;1,54;2,58;1,49
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Novikov D.;Delbonis F.;131,0;43,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,25;1,57;;;;;;;;;2,1;1,58;2,44;1,63;445,0;1060,0;;;2,0;1,62;;;2,44;1,68;2,25;1,61
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Stepanek R.;Paire B.;129,0;28,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,0;1,72;;;;;;;;;1,95;1,7;2,05;1,86;451,0;1436,0;;;2,25;1,62;;;2,25;1,92;2,01;1,78
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Pouille L.;Gomez E.;23,0;318,0;6,0;7,0;6,0;4,0;7,0;5,0;;;;;2,0;1,0;Completed;1,08;8,0;;;;;;;;;1,07;6,0;1,08;9,87;1644,0;148,0;;;1,08;8,0;;;1,11;9,87;1,07;8,1
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Ram R.;Gulbis E.;118,0;66,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,75;1,4;;;;;;;;;2,65;1,38;3,05;1,43;503,0;791,0;;;2,75;1,44;;;3,05;1,5;2,81;1,42
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Monfils G.;Sousa J.;14,0;36,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,18;4,5;;;;;;;;;1,18;3,75;1,26;4,33;2440,0;1250,0;;;1,2;4,5;;;1,28;4,5;1,23;4,06
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Young D.;Dolgopolov O.;57,0;38,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,5;1,5;;;;;;;;;2,4;1,45;2,5;1,6;862,0;1215,0;;;2,5;1,53;;;2,6;1,6;2,46;1,53
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Fognini F.;Johnson S.;33,0;21,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;3,0;1,36;;;;;;;;;3,0;1,3;3,22;1,4;1375,0;1680,0;;;3,4;1,33;;;3,5;1,4;3,22;1,33
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Karlovic I.;Fritz T.;27,0;63,0;6,0;7,0;7,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;1,53;2,37;;;;;;;;;1,52;2,25;1,54;2,66;1445,0;808,0;;;1,53;2,5;;;1,63;2,66;1,54;2,44
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;1st Round;3,0;Pospisil V.;Chardy J.;101,0;39,0;7,0;6,0;;;;;;;;;1,0;0,0;Retired;2,2;1,61;;;;;;;;;2,1;1,6;2,22;1,74;605,0;1210,0;;;2,2;1,67;;;2,23;1,75;2,15;1,68
47,0;Toronto;Rogers Masters;26/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Berdych T.;Coric B.;8,0;53,0;4,0;6,0;6,0;1,0;6,0;4,0;;;;;2,0;1,0;Completed;1,18;4,5;;;;;;;;;1,17;4,0;1,21;5,0;3490,0;900,0;;;1,22;4,0;;;1,25;5,28;1,19;4,55
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Wawrinka S.;Youzhny M.;5,0;61,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,14;5,5;;;;;;;;;1,15;4,3;1,17;5,9;4720,0;817,0;;;1,17;5,0;;;1,18;5,9;1,15;5,21
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Nishikori K.;Novikov D.;6,0;131,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,08;8,0;;;;;;;;;1,07;6,0;1,09;9,35;4290,0;445,0;;;1,08;8,0;;;1,1;9,4;1,08;7,8
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Harrison R.;Isner J.;144,0;16,0;7,0;6,0;6,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;4,5;1,18;;;;;;;;;4,0;1,17;5,35;1,19;407,0;2100,0;;;4,33;1,17;;;5,35;1,2;4,68;1,18
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Ram R.;Pouille L.;118,0;23,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;3,4;1,3;;;;;;;;;3,1;1,28;3,28;1,39;503,0;1644,0;;;3,25;1,33;;;3,4;1,4;3,2;1,33
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Stepanek R.;Polansky P.;129,0;247,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,36;3,0;;;;;;;;;1,28;3,0;1,35;3,5;451,0;215,0;;;1,36;3,0;;;1,37;3,53;1,33;3,23
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Tomic B.;Diez S.;22,0;192,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,12;6,0;;;;;;;;;1,12;4,8;1,12;7,73;1645,0;285,0;;;1,12;5,5;;;1,15;7,73;1,11;6,21
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Djokovic N.;Muller G.;1,0;37,0;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,03;15,0;;;;;;;;;1,02;7,5;1,06;12,02;15040,0;1230,0;;;1,03;10,0;;;1,06;15,0;1,04;11,14
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Goffin D.;Querrey S.;11,0;29,0;6,0;4,0;2,0;1,0;;;;;;;1,0;0,0;Retired;1,44;2,62;;;;;;;;;1,42;2,5;1,5;2,8;2715,0;1435,0;;;1,5;2,5;;;1,54;2,85;1,46;2,65
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Anderson K.;Thiem D.;34,0;9,0;4,0;1,0;;;;;;;;;0,0;0,0;Retired;2,25;1,57;;;;;;;;;2,25;1,52;2,2;1,75;1335,0;3105,0;;;2,38;1,57;;;2,38;1,75;2,25;1,62
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Donaldson J.;Fognini F.;147,0;33,0;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;3,25;1,33;;;;;;;;;2,85;1,3;3,52;1,35;397,0;1375,0;;;3,0;1,36;;;3,52;1,36;3,25;1,32
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Karlovic I.;Cilic M.;27,0;12,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,62;1,44;;;;;;;;;2,6;1,4;2,86;1,48;1445,0;2695,0;;;2,62;1,44;;;3,0;1,48;2,72;1,44
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Sock J.;Young D.;26,0;57,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,3;3,4;;;;;;;;;1,25;3,1;1,32;3,77;1495,0;862,0;;;1,33;3,4;;;1,36;3,77;1,3;3,41
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Monfils G.;Pospisil V.;14,0;101,0;7,0;6,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,22;4,0;;;;;;;;;1,18;3,75;1,22;4,83;2440,0;605,0;;;1,25;4,0;;;1,26;4,83;1,22;4,18
47,0;Toronto;Rogers Masters;27/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Raonic M.;Lu Y.H.;7,0;70,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,06;9,0;;;;;;;;;1,07;6,0;1,07;11,31;4285,0;765,0;;;1,08;7,0;;;1,1;11,31;1,07;8,36
47,0;Toronto;Rogers Masters;28/07/2016;Masters 1000;Outdoor;Hard;2nd Round;3,0;Dimitrov G.;Shapovalov D.;40,0;370,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,25;3,75;;;;;;;;;1,25;3,3;1,32;3,74;1150,0;121,0;;;1,29;3,75;;;1,33;3,8;1,28;3,57
47,0;Toronto;Rogers Masters;28/07/2016;Masters 1000;Outdoor;Hard;3rd Round;3,0;Nishikori K.;Ram R.;6,0;118,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,11;6,5;;;;;;;;;1,08;5,6;1,1;9,05;4290,0;503,0;;;1,1;7,0;;;1,12;9,4;1,09;7,25
47,0;Toronto;Rogers Masters;28/07/2016;Masters 1000;Outdoor;Hard;3rd Round;3,0;Anderson K.;Tomic B.;34,0;22,0;4,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;2,1;1,66;;;;;;;;;2,0;1,65;2,33;1,69;1335,0;1645,0;;;2,1;1,73;;;2,33;1,78;2,13;1,69
47,0;Toronto;Rogers Masters;28/07/2016;Masters 1000;Outdoor;Hard;3rd Round;3,0;Wawrinka S.;Sock J.;5,0;26,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,44;2,62;;;;;;;;;1,45;2,4;1,55;2,67;4720,0;1495,0;;;1,5;2,5;;;1,58;2,7;1,5;2,55
47,0;Toronto;Rogers Masters;28/07/2016;Masters 1000;Outdoor;Hard;3rd Round;3,0;Monfils G.;Goffin D.;14,0;11,0;7,0;6,0;2,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,72;2,0;;;;;;;;;1,65;1,95;1,88;2,04;2440,0;2715,0;;;1,8;1,91;;;1,88;2,1;1,78;2,0
47,0;Toronto;Rogers Masters;28/07/2016;Masters 1000;Outdoor;Hard;3rd Round;3,0;Dimitrov G.;Karlovic I.;40,0;27,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;2,37;1,53;;;;;;;;;2,1;1,6;2,46;1,63;1150,0;1445,0;;;2,1;1,67;;;2,6;1,67;2,32;1,59
47,0;Toronto;Rogers Masters;28/07/2016;Masters 1000;Outdoor;Hard;3rd Round;3,0;Raonic M.;Donaldson J.;7,0;147,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,03;15,0;;;;;;;;;1,03;7,5;1,04;17,22;4285,0;397,0;;;1,04;11,0;;;1,05;17,42;1,03;12,47
47,0;Toronto;Rogers Masters;28/07/2016;Masters 1000;Outdoor;Hard;3rd Round;3,0;Berdych T.;Harrison R.;8,0;144,0;6,0;4,0;6,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;1,11;6,5;;;;;;;;;1,13;4,75;1,14;6,92;3490,0;407,0;;;1,14;5,0;;;1,16;6,92;1,12;5,97
47,0;Toronto;Rogers Masters;29/07/2016;Masters 1000;Outdoor;Hard;3rd Round;3,0;Djokovic N.;Stepanek R.;1,0;129,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,03;15,0;;;;;;;;;1,02;7,5;1,05;15,37;15040,0;451,0;;;1,03;13,0;;;1,05;15,37;1,04;12,03
47,0;Toronto;Rogers Masters;29/07/2016;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Wawrinka S.;Anderson K.;5,0;34,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,4;3,0;;;;;;;;;1,38;2,65;1,43;3,13;4720,0;1335,0;;;1,4;3,0;;;1,44;3,18;1,39;2,95
47,0;Toronto;Rogers Masters;29/07/2016;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Nishikori K.;Dimitrov G.;6,0;40,0;6,0;3,0;3,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;1,33;3,4;;;;;;;;;1,28;3,0;1,39;3,32;4290,0;1150,0;;;1,3;3,5;;;1,4;3,6;1,34;3,23
47,0;Toronto;Rogers Masters;29/07/2016;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Djokovic N.;Berdych T.;1,0;8,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,1;7,0;;;;;;;;;1,08;5,5;1,13;7,51;15040,0;3490,0;;;1,1;7,0;;;1,13;7,66;1,1;6,64
47,0;Toronto;Rogers Masters;30/07/2016;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Monfils G.;Raonic M.;14,0;7,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;4,0;1,25;;;;;;;;;3,75;1,2;4,6;1,25;2440,0;4285,0;;;4,0;1,25;;;4,8;1,3;4,19;1,23
47,0;Toronto;Rogers Masters;30/07/2016;Masters 1000;Outdoor;Hard;Semifinals;3,0;Nishikori K.;Wawrinka S.;6,0;5,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;2,3;1,61;;;;;;;;;2,1;1,55;2,32;1,7;4290,0;4720,0;;;2,25;1,62;;;2,38;1,71;2,25;1,62
47,0;Toronto;Rogers Masters;31/07/2016;Masters 1000;Outdoor;Hard;Semifinals;3,0;Djokovic N.;Monfils G.;1,0;14,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,1;7,0;;;;;;;;;1,1;5,25;1,14;7,15;15040,0;2440,0;;;1,11;6,5;;;1,14;7,64;1,11;6,46
