ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Bjorkman J.;Corretja A.;57,0;7,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Santoro F.;Hewitt L.;37,0;9,0;4,0;6,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Arazi H.;Lapentti N.;41,0;11,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Clement A.;Ferrero J.C.;50,0;12,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Martin T.;Kiefer N.;34,0;14,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Schalken S.;Chang M.;52,0;22,0;6,0;4,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Agassi A.;Ferreira W.;1,0;23,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Kafelnikov Y.;Krajicek R.;5,0;24,0;6,0;3,0;1,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Gaudenzi A.;Costa A.;107,0;25,0;6,0;3,0;3,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Squillari F.;Gaudio G.;15,0;27,0;6,0;7,0;7,0;5,0;6,0;0,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Rios M.;Rosset M.;20,0;29,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Moya C.;Alami K.;58,0;31,0;6,0;3,0;6,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Enqvist T.;Pavel A.;8,0;35,0;7,0;5,0;2,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Woodruff C.;Hrbaty D.;65,0;36,0;6,0;1,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Clavet F.;Federer R.;43,0;39,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Mirnyi M.;Vinciguerra A.;60,0;40,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Grosjean S.;Kucera K.;26,0;44,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Kuerten G.;Golmard J.;4,0;46,0;6,0;0,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Levy H.;Ilie A.;72,0;47,0;3,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Sampras P.;Zabaleta M.;2,0;53,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Norman M.;Chela J.I.;3,0;56,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Philippoussis M.;di Pasquale A.;18,0;59,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Puerta M.;Voltchkov V.;19,0;70,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Dent T.;Tarango J.;271,0;82,0;6,0;4,0;3,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Damm M.;Spadea V.;71,0;83,0;7,0;6,0;3,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Koubek S.;Johansson T.;45,0;87,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Henman T.;Mamiit C.;16,0;119,0;6,0;3,0;5,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Vicente F.;Bryan B.;51,0;134,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Safin M.;Godwin N.;6,0;172,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Novak J.;Roux L.;38,0;205,0;6,0;1,0;6,0;0,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Dosedel S.;Fish M.;55,0;360,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;1st Round;3,0;Pozzi G.;Roddick A.;49,0;643,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Vicente F.;Agassi A.;51,0;1,0;3,0;6,0;6,0;3,0;1,0;0,0;;;;;1,0;1,0;Retired;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Dosedel S.;Norman M.;55,0;3,0;6,0;7,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Henman T.;Puerta M.;16,0;19,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Philippoussis M.;Rios M.;18,0;20,0;6,0;7,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Santoro F.;Grosjean S.;37,0;26,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Squillari F.;Novak J.;15,0;38,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Mirnyi M.;Arazi H.;60,0;41,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Safin M.;Clavet F.;6,0;43,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Kuerten G.;Pozzi G.;4,0;49,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Martin T.;Schalken S.;34,0;52,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Bjorkman J.;Moya C.;57,0;58,0;4,0;6,0;6,0;2,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Kafelnikov Y.;Woodruff C.;5,0;65,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Clement A.;Damm M.;50,0;71,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Enqvist T.;Levy H.;8,0;72,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Koubek S.;Gaudenzi A.;45,0;107,0;2,0;6,0;7,0;5,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;2nd Round;3,0;Sampras P.;Dent T.;2,0;271,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;3rd Round;3,0;Henman T.;Sampras P.;16,0;2,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;3rd Round;3,0;Clement A.;Kafelnikov Y.;50,0;5,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;3rd Round;3,0;Santoro F.;Safin M.;37,0;6,0;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;3rd Round;3,0;Vicente F.;Philippoussis M.;51,0;18,0;3,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;3rd Round;3,0;Kuerten G.;Koubek S.;4,0;45,0;1,0;6,0;6,0;1,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;3rd Round;3,0;Squillari F.;Dosedel S.;15,0;55,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;3rd Round;3,0;Martin T.;Bjorkman J.;34,0;57,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;3rd Round;3,0;Enqvist T.;Mirnyi M.;8,0;60,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;Quarterfinals;3,0;Clement A.;Squillari F.;50,0;15,0;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;Quarterfinals;3,0;Kuerten G.;Martin T.;4,0;34,0;6,0;7,0;6,0;3,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;Quarterfinals;3,0;Henman T.;Santoro F.;16,0;37,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;Quarterfinals;3,0;Enqvist T.;Vicente F.;8,0;51,0;7,0;5,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;Semifinals;3,0;Henman T.;Kuerten G.;16,0;4,0;6,0;7,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;Semifinals;3,0;Enqvist T.;Clement A.;8,0;50,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48,0;Cincinnati;Cincinnati TMS;07/08/2000;Masters;Outdoor;Hard;The Final;3,0;Enqvist T.;Henman T.;8,0;16,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Arazi H.;Coria G.;30,0;28,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,62;2,15;1,57;2,15;1,5;2,1;1,667;2,1;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Blake J.;Boutter J.;120,0;57,0;7,0;6,0;6,0;0,0;;;;;;;2,0;0,0;Completed;2,45;1,48;2,35;1,45;2,2;1,45;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Canas G.;Safin M.;33,0;3,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,4;1,5;2,25;1,5;2,0;1,55;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Chang M.;Voltchkov V.;70,0;77,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,55;2,25;1,55;2,2;1,5;2,1;1,667;2,1;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Clement A.;Calatrava A.;11,0;64,0;4,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;1,33;3,0;1,28;3,0;1,3;2,7;1,364;2,875;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Escude N.;Vicente F.;31,0;49,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,33;3,0;1,3;2,8;1,3;2,7;1,286;3,25;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Ferrero J.C.;Arthurs W.;4,0;51,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,33;3,0;1,25;3,2;1,25;3,0;1,364;2,875;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Gambill J.M.;Hrbaty D.;22,0;20,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,33;3,0;1,3;2,9;1,35;2,5;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Gaudio G.;Agassi A.;56,0;2,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;5,5;1,1;4,6;1,1;3,8;1,15;6,0;1,111;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Haas T.;Woodruff C.;16,0;90,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Henman T.;Tabara M.;8,0;48,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,18;4,25;1,15;4,0;1,2;3,2;1,167;4,5;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Hewitt L.;Norman M.;5,0;23,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,48;2,45;1,5;2,2;1,45;2,2;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Ivanisevic G.;Clavet F.;19,0;65,0;6,0;3,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,85;1,85;1,65;1,95;1,65;1,85;1,85;1,85;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Kafelnikov Y.;Vinciguerra A.;6,0;43,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,4;2,7;1,35;2,7;1,35;2,5;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Kiefer N.;Enqvist T.;26,0;13,0;6,0;4,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,85;1,85;1,8;1,8;1,75;1,75;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Koubek S.;Levy H.;85,0;66,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Kuerten G.;Roddick A.;1,0;27,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,6;2,2;1,66;1,95;1,65;1,85;1,667;2,1;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Lee H.T.;Dent T.;63,0;114,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;3,0;1,33;2,8;1,33;2,7;1,3;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Ljubicic I.;Squillari F.;67,0;40,0;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,65;2,1;1,66;1,9;1,55;2,0;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Malisse X.;Bjorkman J.;44,0;46,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,5;2,45;1,5;2,25;1,4;2,3;1,571;2,25;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Martin A.;Russell M.;38,0;86,0;4,0;6,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;1,45;2,5;1,55;2,1;1,55;2,0;1,571;2,25;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Martin T.;Mamiit C.;29,0;112,0;2,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Mirnyi M.;Costa A.;47,0;41,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,0;1,7;1,85;1,75;1,85;1,65;1,833;1,833;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Moya C.;Mantilla F.;18,0;73,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,33;3,0;1,4;2,5;1,4;2,3;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Novak J.;Morrison J.;42,0;225,0;6,0;4,0;3,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Pavel A.;Johansson T.;21,0;15,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,8;1,9;1,8;1,8;1,75;1,75;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Rafter P.;Portas A.;7,0;24,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,18;4,25;1,15;4,1;1,15;3,8;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Rusedski G.;Prinosil D.;36,0;52,0;3,0;6,0;7,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,33;3,0;1,3;2,9;1,35;2,5;1,333;3,0;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Sampras P.;Lapentti N.;12,0;25,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,33;3,0;1,25;3,2;1,3;2,7;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Santoro F.;Golmard J.;17,0;50,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,85;1,85;1,7;1,9;1,8;1,7;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Schalken S.;Ferreira W.;32,0;35,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,2;1,6;2,0;1,6;1,9;1,6;;;;;;;;;;;;;;;;;;;;;;
49,0;Cincinnati;Cincinnati TMS;06/08/2001;Masters;Outdoor;Hard;1st Round;3,0;Ulihrach B.;Black W.;37,0;135,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,45;2,55;1,35;2,7;1,4;2,3;;;;;;;;;;;;;;;;;;;;;;
